PM2.5,PM10,NO2,SO2,CO,O3,Temperature,Humidity,AQI
44.583,83.059,40.858,1.827,1.267,27.236,32.532,73.261,102.0
24.159,81.322,60.683,8.264,1.077,52.531,9.423,56.688,151.0
40.423,71.176,43.724,6.198,0.599,22.103,6.427,88.727,109.0
58.503,82.598,30.736,1.437,0.772,39.234,22.155,30.136,117.0
59.675,55.422,44.273,2.04,0.602,54.555,16.197,42.621,119.0
42.394,94.472,40.565,8.686,0.615,18.995,13.115,49.673,101.0
36.014,61.828,34.979,2.853,0.774,42.3,30.9,76.832,87.0
62.542,78.591,19.748,6.276,1.144,30.505,7.549,51.774,125.0
18.659,77.527,44.635,3.824,0.913,64.882,34.747,67.827,111.0
33.651,47.12,34.914,3.818,0.645,26.231,18.476,82.568,87.0
57.311,16.853,18.898,9.105,0.894,55.207,32.392,80.231,114.0
32.964,84.501,21.333,7.246,0.887,46.704,28.031,86.634,84.0
41.812,53.917,59.738,5.998,0.795,53.983,25.207,68.058,149.0
53.913,89.783,41.522,4.506,0.574,63.921,7.863,31.626,107.0
17.817,77.675,22.857,8.454,1.272,37.237,29.644,43.393,77.0
66.743,82.132,9.096,6.67,0.68,35.283,18.085,32.158,133.0
48.533,70.846,31.885,7.765,0.998,66.097,15.616,44.538,97.0
28.746,110.188,41.559,5.589,1.013,54.2,11.442,31.644,110.0
74.839,54.972,51.602,4.212,0.837,45.22,8.856,57.097,149.0
46.274,69.015,37.951,6.331,0.857,26.577,34.081,29.051,94.0
22.078,25.162,40.878,3.815,0.511,45.573,15.635,39.047,102.0
37.05,82.178,48.592,7.0,0.839,62.143,28.288,32.523,121.0
48.725,48.893,39.771,6.304,1.036,41.64,22.579,41.944,99.0
20.367,70.648,17.346,7.812,0.422,62.868,11.019,38.948,70.0
21.44,60.297,53.148,9.217,0.344,46.931,9.308,33.85,132.0
40.496,60.017,51.332,7.884,0.025,31.489,16.27,44.157,128.0
43.858,89.751,33.903,1.877,0.691,78.004,32.537,45.263,89.0
23.524,126.486,39.698,6.335,0.683,38.171,29.316,51.807,126.0
47.585,65.908,16.81,3.053,1.052,36.878,17.847,77.395,95.0
52.235,53.462,51.591,5.771,0.821,51.281,36.145,89.784,128.0
54.159,110.71,20.96,4.614,0.545,63.486,11.635,47.046,110.0
60.011,83.794,50.4,6.576,0.599,37.514,34.548,35.671,126.0
21.687,65.523,55.243,2.393,0.881,52.321,34.447,28.328,138.0
23.293,57.161,12.681,7.215,0.97,62.932,36.69,25.853,57.0
22.324,58.369,35.433,7.155,0.271,27.133,17.681,87.849,88.0
24.547,82.266,15.2,3.653,0.677,45.579,16.78,76.268,82.0
53.718,43.852,26.381,5.339,0.834,59.844,10.644,88.244,107.0
49.727,84.424,39.695,10.398,1.184,57.618,33.045,32.675,99.0
51.665,131.487,35.043,9.314,0.823,25.798,10.757,85.54,131.0
23.594,83.948,6.455,6.367,0.677,48.038,34.395,79.105,83.0
30.832,28.376,26.846,8.509,0.343,55.795,20.912,37.976,67.0
68.397,54.018,30.926,4.286,0.519,44.573,20.194,84.15,136.0
52.462,46.255,34.593,4.686,1.022,51.103,11.327,85.053,104.0
9.801,57.345,36.596,6.5,0.677,41.476,14.55,75.696,91.0
1.108,29.925,39.672,5.397,0.737,56.675,20.349,69.931,99.0
21.601,90.698,61.196,10.087,0.413,47.094,10.788,55.711,152.0
10.8,77.006,31.637,1.101,1.123,35.682,37.746,76.702,79.0
28.882,101.774,9.801,6.039,0.883,37.851,11.243,80.411,101.0
39.283,93.586,29.978,4.883,1.073,61.951,25.485,42.601,93.0
27.67,65.81,9.37,6.692,0.868,30.078,9.516,57.406,65.0
65.478,74.872,48.443,9.422,1.007,29.754,29.889,30.926,130.0
30.55,72.879,12.002,9.89,0.844,75.24,8.831,72.714,72.0
21.807,61.518,16.537,2.583,0.932,55.641,16.625,28.768,61.0
30.675,84.583,48.85,5.972,0.769,43.97,33.051,76.67,122.0
71.058,83.878,41.652,8.468,0.689,37.912,26.87,70.17,142.0
38.311,100.662,40.614,8.953,1.235,78.105,13.501,82.949,101.0
39.267,62.255,24.884,5.332,1.047,63.288,22.491,83.173,78.0
44.37,43.722,10.496,7.863,0.793,32.56,7.525,73.747,88.0
36.821,103.03,31.905,2.821,1.05,70.2,28.966,53.65,103.0
53.846,85.268,28.143,5.303,0.945,2.995,28.457,59.824,107.0
15.39,75.706,19.792,0.471,0.677,75.344,19.184,59.666,75.0
66.215,3.926,8.138,6.741,0.737,64.081,5.644,87.411,132.0
17.077,92.586,47.529,6.509,0.616,70.717,23.516,39.413,118.0
36.643,116.928,30.446,8.663,0.815,36.894,16.029,58.996,116.0
60.418,38.528,53.153,11.118,0.761,57.649,13.722,79.134,132.0
42.486,91.224,34.167,2.041,1.515,72.507,37.06,25.48,91.0
14.569,92.367,22.742,3.305,1.224,42.644,31.876,57.12,92.0
43.252,19.295,46.188,2.932,1.101,29.966,36.118,41.857,115.0
30.53,75.108,13.437,3.18,0.925,64.77,19.069,52.015,75.0
36.043,90.443,40.263,2.877,1.067,63.398,23.848,26.539,100.0
28.713,51.116,5.38,1.366,0.686,42.697,35.498,41.549,57.0
32.994,77.845,13.349,5.002,1.067,20.977,22.267,81.905,77.0
18.39,84.736,15.262,2.974,1.031,75.402,18.038,89.112,84.0
42.102,71.781,33.847,6.731,0.967,54.752,6.728,88.928,84.0
44.006,54.159,32.319,2.594,0.981,34.668,12.395,79.114,88.0
29.866,53.922,59.758,4.239,0.84,39.444,27.938,37.851,149.0
59.512,73.758,6.388,8.076,0.678,20.351,11.449,75.31,119.0
36.656,81.582,7.021,8.621,0.706,55.891,7.403,47.456,81.0
43.107,55.454,21.623,9.074,1.022,39.992,5.55,58.178,86.0
40.347,76.254,5.57,3.618,0.695,59.692,11.753,34.723,80.0
42.422,48.114,8.126,5.439,1.277,74.113,21.074,35.318,84.0
34.646,36.943,20.017,7.493,0.818,48.527,28.59,47.229,69.0
37.432,98.804,53.598,7.787,0.857,59.563,26.488,31.819,133.0
65.954,104.174,22.427,7.027,0.871,22.524,8.554,28.067,131.0
53.677,73.477,28.379,5.989,0.707,56.026,6.11,44.405,107.0
39.386,75.854,45.614,4.222,0.755,44.284,30.787,50.584,114.0
59.086,101.084,52.433,7.38,0.998,63.716,5.674,56.041,131.0
45.307,96.521,24.135,7.676,0.681,34.255,16.041,83.618,96.0
55.131,42.082,12.154,8.201,0.829,82.069,31.228,76.984,110.0
18.997,72.735,25.007,8.308,0.982,51.325,20.912,60.071,72.0
44.474,81.705,20.97,6.276,0.448,21.265,25.8,66.038,88.0
53.858,79.435,55.683,8.649,0.934,30.689,30.431,48.148,139.0
65.443,90.503,68.589,4.419,1.008,32.882,26.809,70.655,171.0
81.256,23.235,30.512,7.497,0.285,39.346,11.451,43.684,162.0
44.28,103.311,35.613,3.293,0.911,57.691,14.676,89.638,103.0
44.74,62.791,38.181,6.395,0.602,69.734,24.796,37.913,95.0
21.572,34.581,45.269,7.224,0.85,43.888,27.335,44.34,113.0
25.338,64.175,12.152,7.306,0.623,36.672,28.376,67.748,64.0
63.718,110.216,45.784,3.482,0.735,8.442,20.392,58.276,127.0
48.872,81.022,38.923,7.089,0.805,58.657,25.509,31.065,97.0
6.441,76.912,28.142,6.407,0.602,35.145,19.349,66.216,76.0
25.729,69.209,6.934,6.362,0.805,42.592,31.937,53.922,69.0
27.97,100.457,45.297,7.931,1.002,45.531,6.403,54.762,113.0
58.302,63.785,19.757,4.114,0.541,65.486,16.26,89.497,116.0
25.069,72.736,32.196,6.54,0.851,59.029,25.955,28.744,80.0
41.875,112.099,25.117,8.293,0.962,45.362,15.251,37.827,112.0
39.157,89.184,22.492,3.26,0.773,59.557,26.46,84.924,89.0
23.599,31.43,30.24,6.726,0.372,40.294,27.769,49.513,75.0
77.32,84.449,32.715,4.109,0.841,55.01,36.858,40.634,154.0
7.654,108.284,32.978,4.357,0.996,38.095,20.484,33.024,108.0
45.672,48.3,33.468,11.131,0.623,65.489,18.402,29.996,91.0
61.508,69.232,53.424,6.629,0.897,38.498,20.203,84.959,133.0
48.552,56.607,22.934,5.279,1.261,51.366,30.51,28.648,97.0
1.119,65.677,39.668,13.705,1.312,59.83,36.31,39.321,99.0
36.197,79.033,13.854,6.11,0.66,35.29,30.101,76.027,79.0
48.88,61.649,16.872,6.208,0.865,59.628,33.487,32.658,97.0
48.875,76.083,51.866,5.025,0.786,37.369,9.545,79.347,129.0
23.155,61.71,45.687,5.546,0.257,41.784,36.678,42.973,114.0
48.241,78.102,40.607,2.111,0.732,50.348,13.512,85.661,101.0
14.523,81.412,30.412,7.203,0.501,39.56,12.962,61.883,81.0
67.932,100.976,28.148,7.43,0.81,50.986,19.122,37.034,135.0
55.432,81.667,32.386,9.595,0.818,38.81,5.796,46.794,110.0
34.515,73.063,33.063,8.737,0.99,84.381,18.957,31.612,82.0
82.012,72.347,44.134,5.632,0.723,42.248,29.439,56.923,164.0
20.512,47.938,35.926,7.695,0.877,55.975,34.318,78.878,89.0
35.728,50.63,56.907,3.528,0.706,32.471,29.653,53.712,142.0
4.043,70.364,4.956,6.478,1.067,13.617,9.827,46.533,70.0
1.992,58.219,23.571,4.218,1.046,62.466,11.48,53.911,58.0
43.181,78.127,32.282,8.191,0.774,39.543,7.77,40.012,86.0
85.695,90.637,30.969,5.861,1.024,45.308,9.493,63.503,171.0
4.08,100.169,12.245,5.194,1.216,41.545,13.117,40.751,100.0
18.54,92.811,28.431,8.452,0.776,41.322,25.221,48.966,92.0
43.721,67.963,35.991,3.322,0.637,47.056,14.768,74.005,89.0
65.05,93.658,31.39,3.771,0.316,40.658,9.543,73.227,130.0
39.421,77.146,31.62,6.544,1.117,24.152,15.393,56.218,79.0
19.392,115.073,56.017,5.72,0.583,39.026,18.729,38.838,140.0
47.209,72.592,38.727,6.552,0.877,46.491,5.887,82.697,96.0
24.122,111.528,51.763,5.097,0.768,37.13,26.911,58.266,129.0
50.854,46.773,36.733,7.169,0.715,71.54,7.231,82.963,101.0
66.712,52.217,47.388,7.39,0.813,20.751,33.884,54.35,133.0
21.871,83.696,33.213,6.649,0.827,28.54,13.573,52.426,83.0
32.121,83.474,34.194,4.644,0.886,56.415,36.744,43.027,85.0
34.955,71.77,17.738,4.969,0.713,53.362,19.659,33.406,71.0
66.366,53.241,51.238,2.516,0.813,46.091,26.073,67.251,132.0
30.253,89.823,39.065,6.368,0.533,68.629,10.642,69.784,97.0
37.663,45.748,37.956,4.899,0.753,56.642,12.742,32.704,94.0
2.788,71.694,55.514,9.378,0.775,56.598,34.898,74.148,138.0
27.022,111.575,19.698,9.047,0.583,48.162,36.778,65.593,111.0
21.867,86.701,33.74,2.383,0.888,24.217,37.849,70.137,86.0
45.947,54.577,63.444,7.879,1.013,53.127,15.407,44.899,158.0
45.213,45.951,25.386,7.777,0.741,44.072,36.478,25.631,90.0
21.305,20.787,15.913,3.125,0.754,18.745,37.686,57.231,42.0
18.73,56.88,68.164,3.715,0.834,40.946,19.461,69.537,170.0
35.623,58.21,31.726,5.109,0.795,28.198,30.288,86.781,79.0
70.255,65.361,30.633,1.486,0.477,57.728,23.823,32.941,140.0
35.622,40.659,7.219,2.379,0.664,50.23,37.087,58.845,71.0
43.194,102.741,38.384,6.5,1.232,46.299,34.505,67.159,102.0
34.747,62.22,44.658,3.924,0.986,60.911,31.95,62.876,111.0
35.683,68.275,10.461,10.34,0.607,54.46,17.939,88.145,71.0
60.684,76.466,27.99,3.833,0.802,28.806,12.25,79.191,121.0
83.782,94.814,33.85,10.057,1.047,54.674,8.006,58.874,167.0
2.492,59.924,20.464,2.099,0.921,22.886,6.043,78.288,59.0
18.511,54.366,34.635,10.039,0.774,74.715,15.893,58.865,86.0
46.308,101.492,16.378,4.454,0.607,52.168,27.234,76.335,101.0
49.722,103.98,44.589,7.316,0.386,41.134,9.347,48.758,111.0
4.598,55.487,48.905,8.082,0.694,69.268,29.453,60.004,122.0
43.918,89.601,46.426,1.714,0.862,35.565,9.203,55.217,116.0
40.842,63.3,33.792,3.16,0.525,46.763,37.249,75.533,84.0
53.154,109.45,34.072,6.273,0.842,57.252,7.225,48.2,109.0
61.955,51.499,50.536,5.385,0.676,46.106,9.586,75.649,126.0
42.013,45.805,54.25,8.051,0.891,26.866,8.333,78.716,135.0
29.751,77.111,47.355,5.986,0.233,43.993,26.256,78.073,118.0
33.769,26.33,25.18,6.589,0.639,33.641,6.205,64.084,67.0
33.514,68.291,21.674,9.545,0.782,60.611,5.669,89.71,68.0
49.617,72.423,24.648,6.864,0.695,69.88,31.879,82.665,99.0
23.27,35.752,30.951,4.811,0.849,53.098,29.563,51.559,77.0
41.7,33.951,18.867,8.898,0.896,69.027,17.659,63.399,83.0
47.143,51.901,43.806,7.548,0.498,65.37,33.045,69.562,109.0
21.559,75.564,39.05,6.911,1.087,52.215,31.512,81.218,97.0
47.974,113.554,54.864,0.436,0.958,35.356,27.198,40.015,137.0
48.45,81.587,10.895,7.889,0.791,63.065,23.609,71.072,96.0
18.8,70.316,32.596,10.476,0.783,75.64,23.483,82.926,81.0
52.971,73.806,47.679,6.139,1.041,53.569,34.387,80.391,119.0
38.108,23.832,36.603,2.938,0.784,76.302,7.388,29.727,91.0
33.594,63.254,30.561,5.409,0.707,37.885,29.016,50.131,76.0
50.328,86.366,29.967,6.285,0.566,50.214,37.399,75.967,100.0
58.082,107.948,38.658,10.142,0.795,50.671,11.412,38.652,116.0
17.196,69.233,21.756,3.794,0.872,34.736,17.253,66.812,69.0
25.94,87.451,15.724,6.561,0.626,52.742,36.268,54.876,87.0
41.349,80.46,30.351,5.044,0.486,16.792,23.161,40.977,82.0
56.309,52.441,13.764,5.24,0.764,78.454,7.806,55.128,112.0
35.112,65.157,0.071,5.419,1.029,42.753,15.993,38.295,70.0
60.42,81.166,36.956,7.935,0.99,39.866,29.692,49.45,120.0
48.775,96.476,33.969,2.373,1.113,41.703,11.881,76.698,97.0
60.346,79.193,35.536,4.716,0.555,17.985,15.417,77.865,120.0
38.754,69.356,45.356,7.753,0.682,54.658,29.576,67.757,113.0
25.936,73.393,29.509,10.205,1.147,32.363,32.34,63.729,73.0
58.971,52.032,55.287,7.245,0.746,51.831,6.107,82.845,138.0
53.986,88.401,48.073,6.241,0.753,61.917,29.004,81.119,120.0
35.35,78.873,40.652,8.398,0.611,46.454,24.289,69.924,101.0
1.04,71.74,3.218,8.711,1.152,41.548,11.079,48.112,71.0
36.561,59.694,38.754,9.472,0.737,14.558,36.988,74.703,96.0
59.296,71.325,39.813,7.746,0.672,62.41,37.608,78.528,118.0
85.779,58.921,19.651,5.314,0.349,54.523,10.808,52.756,171.0
26.469,74.45,33.52,4.743,1.043,43.912,34.563,56.103,83.0
32.543,61.248,32.499,7.282,0.912,65.531,22.407,74.004,81.0
6.624,95.16,22.459,6.825,0.588,41.996,30.0,88.924,95.0
19.962,71.953,18.6,9.974,0.825,40.608,23.313,84.018,71.0
35.661,25.85,14.72,4.336,0.954,35.999,33.249,43.973,71.0
54.883,43.884,14.215,12.502,0.641,38.403,33.09,41.106,109.0
61.87,93.579,46.002,5.107,0.827,62.831,29.382,86.614,123.0
71.563,106.892,8.481,3.845,0.795,59.509,15.837,79.453,143.0
31.973,80.838,43.045,4.941,0.908,27.499,21.475,80.526,107.0
53.41,78.922,29.965,4.166,1.077,43.655,26.595,85.911,106.0
5.66,49.408,30.462,10.49,0.714,32.919,29.504,48.108,76.0
71.332,81.802,45.688,3.863,0.327,52.229,7.234,39.289,142.0
45.844,7.766,33.163,6.872,1.194,38.145,35.514,29.943,91.0
16.768,85.533,33.511,7.93,0.079,54.355,36.515,77.995,85.0
59.893,63.332,43.53,4.214,0.613,40.08,15.167,41.984,119.0
23.811,86.865,5.797,6.743,0.955,18.998,17.59,40.549,86.0
65.736,89.243,31.886,2.169,1.215,33.52,27.366,80.12,131.0
51.529,64.371,43.691,4.706,0.73,37.931,24.364,86.145,109.0
31.91,53.205,29.528,11.257,0.715,51.023,18.494,63.031,73.0
71.549,65.653,50.687,4.947,0.431,63.535,10.651,48.667,143.0
21.386,80.833,40.166,6.164,0.516,37.208,6.902,63.659,100.0
28.496,63.647,37.619,6.879,0.848,45.809,12.28,50.543,94.0
49.421,93.265,48.325,5.689,0.757,56.76,35.929,61.663,120.0
25.827,76.606,22.489,2.776,1.331,47.579,14.258,29.591,76.0
40.047,80.383,39.543,9.184,0.576,36.57,8.033,58.01,98.0
48.521,39.323,47.893,6.234,0.523,65.334,22.95,72.333,119.0
34.239,58.095,45.011,8.518,0.398,60.429,15.883,89.261,112.0
34.395,107.434,42.746,6.626,0.842,54.717,31.898,40.855,107.0
31.256,30.062,22.361,6.224,0.812,43.264,21.018,58.926,62.0
53.894,89.732,9.708,11.316,1.176,38.987,9.737,68.898,107.0
51.319,88.826,32.274,5.477,1.342,26.024,34.724,59.639,102.0
58.492,119.634,16.056,6.298,1.171,30.231,11.491,32.463,119.0
13.576,111.541,41.987,4.847,0.594,46.905,29.138,75.198,111.0
40.561,97.171,40.382,8.059,0.603,46.739,13.861,32.129,100.0
41.526,64.712,48.54,5.511,0.315,33.619,17.41,54.89,121.0
10.488,75.223,28.281,6.652,0.88,39.277,21.949,81.234,75.0
29.145,106.716,35.06,5.446,0.955,60.013,12.827,31.995,106.0
9.031,52.735,10.752,3.343,0.724,44.906,11.276,74.688,52.0
41.748,76.947,31.035,8.33,0.994,68.476,17.393,66.45,83.0
39.392,70.325,49.274,8.88,0.945,49.117,25.907,79.972,123.0
73.826,71.563,51.951,7.83,0.512,38.783,36.089,83.73,147.0
80.679,71.872,29.635,5.574,0.645,57.597,30.092,31.959,161.0
58.167,66.983,48.85,9.746,0.868,70.811,24.857,71.126,122.0
28.427,45.146,12.644,6.295,0.561,40.819,27.206,29.977,56.0
34.547,66.202,40.921,6.666,0.849,51.604,32.175,80.55,102.0
46.677,69.51,63.658,2.779,0.639,72.563,5.872,29.504,159.0
54.474,44.916,34.687,7.175,0.593,60.918,20.863,56.201,108.0
2.818,67.379,22.18,8.17,0.41,51.288,36.87,64.559,67.0
43.645,108.803,13.33,7.413,0.229,24.191,36.967,51.107,108.0
55.566,22.33,27.798,6.912,0.286,66.225,21.56,69.513,111.0
45.553,32.986,28.922,5.46,0.902,55.181,15.321,79.698,91.0
20.66,36.616,39.822,2.329,0.787,83.065,16.349,71.72,99.0
43.386,21.751,24.531,5.122,0.457,44.837,20.478,67.929,86.0
46.702,74.558,36.827,7.57,1.075,83.433,28.769,53.623,93.0
27.27,39.747,47.742,7.97,0.879,33.337,21.925,71.594,119.0
57.126,34.231,24.537,1.774,0.569,66.335,37.995,27.113,114.0
39.37,88.406,24.432,5.032,0.932,56.348,9.505,62.149,88.0
57.376,73.395,21.31,6.282,0.84,38.481,22.548,62.226,114.0
56.162,72.863,18.685,4.27,0.768,48.712,33.352,57.248,112.0
31.332,59.086,15.121,5.631,0.939,55.817,21.922,50.035,62.0
45.766,57.042,25.767,6.869,0.665,52.037,19.506,39.85,91.0
48.778,129.299,37.807,6.963,0.872,36.671,34.85,64.095,129.0
46.26,87.542,24.296,6.048,0.878,15.296,17.298,83.033,92.0
56.285,68.582,15.69,5.234,0.759,67.197,14.06,81.94,112.0
45.747,78.346,16.838,6.015,0.802,58.444,37.135,29.452,91.0
32.265,18.117,44.412,9.438,0.702,56.216,14.313,31.171,111.0
57.878,61.044,27.767,6.623,0.887,40.869,28.58,85.529,115.0
47.936,47.896,31.438,6.045,0.994,47.519,28.018,40.524,95.0
38.238,49.864,17.397,5.126,0.953,65.009,28.785,36.866,76.0
48.97,104.049,35.428,5.037,1.24,44.003,21.493,56.499,104.0
35.324,67.561,37.135,1.473,1.302,15.628,29.206,75.621,92.0
49.561,55.71,40.201,3.574,0.744,41.838,27.789,80.504,100.0
65.104,56.703,27.601,3.339,0.531,20.609,37.495,62.617,130.0
34.646,99.093,30.326,6.121,0.235,42.936,26.108,44.685,99.0
31.682,74.894,21.069,4.646,0.976,53.824,12.071,75.506,74.0
31.146,87.756,16.751,5.463,0.885,57.621,33.104,61.099,87.0
59.182,29.134,17.908,6.224,0.333,60.009,9.041,45.842,118.0
37.689,98.909,41.654,6.881,0.941,29.931,28.542,69.015,104.0
50.034,68.494,32.908,4.199,0.803,52.617,10.621,33.61,100.0
41.473,25.916,56.426,8.069,1.125,31.098,21.063,66.748,141.0
45.661,69.394,59.278,6.619,0.736,48.014,21.831,63.224,148.0
32.938,73.402,45.616,7.534,0.811,65.327,29.074,54.777,114.0
34.368,51.354,47.588,6.296,0.936,48.828,23.418,60.859,118.0
44.224,64.347,40.024,10.247,0.777,58.028,29.253,33.42,100.0
55.698,22.629,29.949,3.82,0.55,59.783,34.644,37.501,111.0
25.741,88.766,16.073,5.553,0.44,63.944,24.413,87.315,88.0
36.627,108.041,26.945,9.944,0.707,49.941,37.126,45.926,108.0
80.094,110.509,14.292,4.395,0.902,38.156,15.46,55.644,160.0
35.289,73.754,26.95,7.798,0.78,56.242,33.101,86.648,73.0
60.535,55.999,13.523,7.713,0.708,70.909,18.362,53.536,121.0
14.471,47.892,32.603,3.92,0.819,41.557,22.999,81.843,81.0
32.294,76.4,33.474,0.925,0.732,47.425,25.392,65.225,83.0
41.4,125.577,22.924,10.354,0.86,54.747,25.398,43.671,125.0
32.505,83.301,27.019,11.653,0.8,42.719,11.104,37.353,83.0
30.596,66.097,18.227,1.948,0.597,71.586,18.72,65.459,66.0
45.713,76.033,47.764,4.506,0.449,31.196,17.713,83.853,119.0
70.691,119.648,37.982,6.149,0.819,52.933,9.574,86.536,141.0
42.068,45.619,36.561,5.353,1.237,67.452,32.254,56.555,91.0
53.517,114.194,17.737,7.933,0.515,44.756,26.29,26.849,114.0
39.283,73.442,3.315,8.912,0.844,36.782,14.572,72.823,78.0
39.589,42.468,15.092,4.871,0.777,57.061,24.227,76.823,79.0
79.885,74.083,42.272,7.494,0.988,56.621,37.409,46.664,159.0
41.041,79.076,44.129,6.974,0.727,59.535,37.21,55.991,110.0
42.085,66.824,73.384,4.13,0.821,22.614,9.252,88.436,183.0
42.319,57.724,44.307,5.556,0.572,35.461,29.223,38.621,110.0
44.864,70.817,37.322,5.989,0.929,64.596,27.724,53.557,93.0
42.884,119.065,29.623,9.343,0.655,45.506,5.408,32.261,119.0
27.771,114.217,15.78,4.067,0.515,48.758,27.186,67.008,114.0
51.565,69.88,44.929,3.55,0.379,43.041,34.774,28.061,112.0
30.457,48.549,41.971,6.703,0.884,44.582,28.741,37.288,104.0
57.115,49.033,13.232,6.543,0.595,41.911,22.639,83.708,114.0
48.478,58.534,36.039,9.037,1.115,18.955,23.644,45.662,96.0
57.007,59.965,45.814,5.761,1.003,32.043,27.359,26.567,114.0
39.767,57.474,26.159,3.32,0.829,42.016,17.623,86.202,79.0
8.306,31.621,42.457,4.583,0.498,23.201,37.03,64.452,106.0
57.486,91.468,37.784,3.119,0.484,11.361,33.637,63.292,114.0
30.426,64.465,36.503,1.175,0.77,33.753,26.991,73.591,91.0
59.819,55.135,49.295,5.563,1.068,42.649,11.186,66.7,123.0
54.564,46.811,22.387,6.746,0.496,34.289,26.902,26.042,109.0
75.094,99.106,42.315,10.43,0.575,61.052,25.976,33.999,150.0
58.03,105.38,36.169,8.58,0.645,52.455,11.804,80.055,116.0
20.418,79.186,21.449,8.016,1.047,38.945,18.125,42.661,79.0
25.62,55.597,24.893,6.541,0.475,37.503,30.794,30.397,62.0
56.033,54.467,21.176,6.461,0.756,75.2,18.466,74.192,112.0
54.0,73.887,52.709,5.45,0.281,49.037,23.402,72.262,131.0
19.633,10.203,37.923,3.969,0.712,45.844,8.676,87.42,94.0
59.647,49.94,21.264,0.855,1.007,39.025,33.716,34.16,119.0
59.615,58.053,14.686,2.77,0.852,37.823,17.988,46.112,119.0
35.993,112.366,16.801,2.512,0.604,52.352,22.054,28.22,112.0
51.764,66.329,30.757,4.28,0.957,41.463,19.444,52.961,103.0
53.98,72.602,28.819,8.352,0.609,64.775,27.58,56.381,107.0
76.069,42.794,8.021,10.414,1.238,77.179,24.827,83.316,152.0
46.552,53.164,25.618,5.592,0.441,39.341,15.224,32.941,93.0
38.07,46.699,25.509,4.59,1.046,21.747,8.773,67.713,76.0
46.324,54.12,14.358,9.012,0.949,50.406,14.858,45.24,92.0
45.165,50.262,28.578,8.252,1.038,36.597,27.881,60.978,90.0
40.689,39.821,25.992,5.169,0.4,65.864,32.953,83.194,81.0
43.412,17.945,38.304,7.63,1.033,40.35,30.228,37.147,95.0
1.158,51.874,44.766,6.495,0.404,24.012,29.411,45.671,111.0
9.837,139.305,1.551,4.331,0.996,75.937,18.36,27.366,139.0
40.674,66.361,38.497,10.89,0.81,58.302,15.757,42.523,96.0
40.664,67.894,37.523,2.159,0.726,47.947,16.873,37.222,93.0
30.473,86.574,21.881,5.429,1.471,27.695,16.401,63.447,86.0
65.522,31.721,31.275,4.262,0.958,81.991,31.332,71.043,131.0
53.094,103.628,45.714,8.674,0.673,72.649,10.928,46.896,114.0
28.022,19.513,43.445,7.139,0.594,42.722,14.488,51.624,108.0
10.912,62.283,34.339,3.486,0.734,72.728,8.386,32.704,85.0
38.677,100.093,19.818,10.4,1.178,42.899,25.617,59.467,100.0
36.053,74.606,1.534,7.167,0.549,54.318,29.128,77.089,74.0
50.06,95.486,3.069,5.449,0.728,38.007,13.541,43.195,100.0
20.937,22.902,25.516,5.586,0.726,32.247,22.208,59.215,63.0
50.799,30.137,32.969,5.706,0.928,40.692,13.87,39.311,101.0
40.091,39.113,8.348,4.795,0.374,37.216,11.677,28.946,80.0
30.024,73.052,51.331,4.514,1.049,50.564,10.288,72.2,128.0
18.066,97.715,21.099,5.948,0.801,50.22,36.443,79.416,97.0
12.189,40.427,25.504,6.337,0.657,75.522,33.055,74.43,63.0
35.844,56.78,25.67,3.029,1.207,80.982,20.302,26.57,71.0
64.367,102.152,44.5,5.78,0.664,78.421,32.234,28.325,128.0
57.801,38.654,42.038,8.555,0.686,45.137,24.724,37.543,115.0
23.46,59.673,27.341,6.544,0.633,61.335,36.921,46.352,68.0
57.517,75.872,34.347,1.466,1.01,57.377,34.277,57.533,115.0
36.484,80.05,32.445,9.029,0.364,36.508,28.987,71.38,81.0
28.083,51.565,24.935,6.858,0.926,50.64,32.664,49.187,62.0
5.934,54.827,23.859,6.903,0.605,38.513,20.477,28.604,59.0
34.685,65.694,48.605,9.769,1.102,46.583,28.454,62.004,121.0
44.124,65.512,20.362,6.971,0.576,54.896,10.988,64.658,88.0
39.374,88.494,50.724,6.573,0.477,47.613,36.726,61.898,126.0
48.112,32.727,50.632,4.491,0.552,39.212,22.778,79.632,126.0
45.728,82.229,27.692,5.663,0.76,35.704,23.986,82.205,91.0
51.162,88.161,34.856,4.12,0.736,63.021,25.14,70.812,102.0
55.941,18.189,33.397,4.14,0.555,55.793,24.25,70.533,111.0
47.39,104.532,20.825,4.93,0.568,32.994,20.984,52.325,104.0
24.182,98.365,24.813,6.249,0.444,66.908,35.751,61.702,98.0
38.411,45.989,18.685,6.992,0.949,12.202,13.96,86.9,76.0
41.185,38.366,1.994,8.131,0.451,28.173,21.791,31.211,82.0
30.19,63.793,28.824,7.532,0.736,40.219,25.035,89.155,72.0
74.27,96.735,36.274,9.859,0.595,46.251,25.773,52.791,148.0
